Node,Cluster
858,0
859,0
860,1
862,1
863,1
864,1
865,0
867,0
869,0
870,1
871,0
872,0
873,1
874,0
876,1
878,0
879,1
881,0
882,0
883,1
884,0
885,0
886,0
887,0
888,1
890,1
891,1
892,0
893,0
896,1
898,0
900,0
901,0
902,0
903,0
904,1
905,0
906,1
907,1
908,1
909,1
910,0
911,1
912,0
913,0
915,0
916,0
917,0
918,1
919,1
920,0
923,0
924,0
925,1
926,0
927,1
929,1
930,0
931,0
932,0
933,0
934,1
936,0
938,0
940,1
942,1
943,0
944,0
945,0
946,1
947,0
948,0
949,0
950,0
951,0
952,1
953,0
954,1
955,0
956,0
957,1
959,0
960,1
961,0
962,0
963,0
964,0
965,1
966,0
967,0
968,1
969,0
970,1
971,1
972,0
973,0
974,0
975,1
976,0
977,0
978,0
979,1
980,0
981,0
982,0
983,1
984,0
985,0
986,0
987,0
988,1
989,0
990,0
991,0
992,0
993,1
994,1
995,0
996,1
997,1
998,0
999,0
1000,0
1001,0
1002,0
1003,1
1004,0
1005,0
1006,1
1007,1
1008,1
1009,0
1010,0
1011,0
1012,0
1013,0
1014,1
1015,1
1016,0
1017,1
1018,1
1019,0
1020,1
1021,1
1022,0
1023,1
1024,1
1025,1
1026,1
1027,0
1028,0
1029,1
1030,1
1031,1
1032,0
1033,0
1035,0
1036,0
1037,0
1038,0
1039,1
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1051,0
1052,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,1
1070,0
1071,0
1072,0
1073,0
1074,0
1075,1
1077,1
1078,0
1081,0
1082,0
1083,0
1084,1
1085,0
1086,0
1088,1
1089,0
1090,0
1091,1
1093,1
1094,0
1098,1
1099,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,1
1107,0
1108,1
1109,0
1110,0
1111,1
1112,0
1113,0
1114,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,1
1129,1
1130,0
1132,0
1133,1
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,1
1143,0
1144,1
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,1
1158,0
1159,0
1160,0
1161,0
1162,0
1163,1
1164,1
1165,0
1166,0
1167,1
1168,0
1169,0
1170,1
1171,1
1172,0
1173,1
1174,1
1175,0
1176,1
1177,1
1178,1
1179,1
1180,0
1181,1
1182,0
1183,0
1184,1
1185,1
1186,0
1187,0
1188,0
1189,0
1190,0
1191,1
1192,0
1193,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,1
1201,0
1202,1
1204,0
1205,0
1206,1
1207,1
1209,0
1210,1
1211,0
1212,0
1215,0
1216,0
1217,0
1218,0
1219,1
1221,0
1222,0
1223,0
1224,1
1225,0
1227,0
1228,1
1229,0
1230,0
1231,0
1232,1
1233,0
1234,0
1235,1
1236,0
1237,0
1238,1
1239,0
1240,0
1241,0
1242,1
1243,0
1244,0
1245,1
1246,0
1247,1
1248,1
1249,0
1250,0
1251,0
1252,1
1253,0
1254,1
1255,0
1256,1
1257,0
1258,0
1259,1
1260,1
1261,0
1262,0
1263,1
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,1
1273,1
1274,1
1275,1
1276,1
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,1
1284,1
1285,0
1286,1
1288,1
1289,0
1290,0
1291,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,1
1305,0
1306,0
1307,1
1308,0
1309,1
1310,0
1311,0
1312,0
1313,1
1314,1
1315,1
1316,0
1317,0
1318,1
1319,0
1320,0
1321,1
1322,0
1323,1
1324,1
1325,0
1326,0
1329,0
1331,0
1333,0
1336,0
1337,0
1338,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,1
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1355,1
1356,1
1358,0
1359,1
1360,1
1361,0
1362,0
1363,0
1364,1
1365,0
1366,0
1368,0
1369,0
1370,0
1372,0
1373,1
1374,0
1375,0
1376,0
1377,0
1378,1
1379,0
1381,0
1382,1
1383,0
1384,0
1385,0
1387,0
1388,0
1389,0
1390,1
1391,1
1392,1
1393,0
1394,0
1395,0
1396,0
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,0
1410,1
1411,0
1412,1
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1421,0
1422,0
1423,1
1424,1
1425,0
1426,0
1427,1
1428,0
1429,0
1430,1
1431,1
1432,1
1433,1
1434,1
1435,0
1436,1
1437,0
1438,1
1439,1
1440,1
1441,0
1442,0
1443,0
1444,0
1445,1
1446,0
1447,0
1448,0
1449,1
1450,0
1451,0
1452,0
1453,0
1454,1
1455,0
1456,0
1457,0
1458,1
1459,0
1460,1
1461,1
1462,0
1463,1
1465,1
1466,0
1467,0
1468,0
1469,1
1470,0
1471,1
1472,1
1473,1
1474,1
1475,0
1476,1
1477,1
1478,0
1479,0
1480,1
1481,0
1482,0
1483,1
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,1
1491,1
1492,1
1493,0
1494,0
1495,1
1496,1
1497,1
1498,0
1499,0
1500,1
1501,0
1502,0
1503,1
1504,1
1505,1
1506,0
1507,1
1508,0
1509,0
1510,0
1511,1
1512,1
1513,0
1514,1
1515,0
1516,1
1517,0
1518,0
1519,1
1520,1
1521,1
1522,1
1523,1
1524,0
1525,0
1526,0
1527,1
1528,1
1529,1
1530,0
1531,0
1532,1
1533,0
1534,0
1535,0
1536,0
1537,0
1538,1
1539,0
1540,0
1541,1
1542,0
1543,0
1544,1
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,1
1552,1
1553,0
1554,1
1555,0
1556,1
1557,0
1558,1
1559,0
1560,0
1561,1
1562,1
1563,1
1564,1
1565,0
1566,0
1567,1
1568,0
1569,0
1570,0
1572,1
1573,0
1574,1
1575,1
1576,1
1577,1
1578,0
1579,0
1580,0
1581,0
1582,0
1584,0
1587,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,1
1607,0
1608,1
1609,0
1610,0
1611,0
1612,0
1613,1
1614,1
1615,0
1616,1
1617,1
1618,0
1619,1
1620,1
1621,1
1622,1
1623,1
1624,0
1625,0
1626,0
1627,0
1628,1
1629,1
1630,0
1631,1
1632,0
1633,1
1634,1
1635,1
1636,0
1637,1
1638,0
1639,0
1640,0
1641,0
1642,1
1643,0
1644,0
1645,1
1646,1
1647,1
1648,0
1649,0
1650,1
1651,0
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,0
1661,1
1662,1
1663,1
1664,0
1665,1
1666,0
1667,1
1668,1
1669,0
1670,0
1671,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,1
1681,0
1682,1
1683,1
1684,1
1685,0
1686,0
1688,0
1689,0
1690,0
1691,0
1692,0
1694,0
1695,0
1696,0
1697,0
1699,1
1700,0
1701,1
1702,1
1703,0
1704,0
1705,1
1706,0
1707,1
1709,0
1710,0
1712,1
1713,0
1714,1
1715,0
1716,1
1717,1
1718,1
1719,0
1720,0
1721,1
1724,1
1725,0
1726,0
1727,0
1728,1
1730,0
1731,0
1732,1
1733,0
1734,0
1735,0
1736,0
1737,0
1738,1
1740,1
1741,0
1742,0
1743,0
1745,0
1746,1
1747,0
1748,1
1749,1
1750,1
1751,1
1752,0
1753,0
1754,1
1755,0
1756,0
1757,1
1758,0
1759,0
1760,0
1761,0
1762,1
1763,1
1764,0
1765,1
1766,1
1767,1
1768,0
1770,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,1
1779,0
1780,0
1782,0
1783,0
1786,0
1787,0
1788,0
1789,0
1790,0
1795,0
1796,0
1798,0
1799,1
1800,0
1801,1
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,1
1812,0
1813,0
1814,0
1815,1
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,1
1827,0
1828,0
1829,0
1830,0
1831,1
1832,0
1833,0
1834,0
1835,0
1836,1
1838,0
1839,0
1840,0
1841,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,1
1855,0
1857,0
1858,0
1859,1
1860,0
1861,0
1862,0
1863,1
1864,0
1865,0
1866,1
1867,0
1869,0
1870,0
1871,0
1873,0
1874,0
1876,1
1877,0
1878,0
1879,1
1881,0
1882,1
1883,1
1884,0
1885,1
1887,0
1890,1
1891,1
1892,1
1893,1
1894,1
1895,1
1896,0
1897,1
1898,1
1899,1
1900,0
1901,1
1902,0
1903,1
1904,1
1905,0
1906,1
1907,0
1908,1
1909,1
1910,1
1911,0
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1925,1
1926,1
1927,1
1928,1
1929,1
1930,1
1931,0
1933,1
1934,1
1935,1
1937,1
1938,1
1940,1
1941,1
1942,1
1943,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1953,1
1954,1
1955,1
1956,1
1958,1
1959,1
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1967,1
1968,1
1970,1
1971,1
1972,1
1974,1
1975,1
1976,1
1978,1
1979,1
1981,1
1983,1
1984,1
1985,1
1986,1
1989,1
1990,1
1991,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
2000,1
2002,1
2003,1
2004,1
2006,1
2007,1
2008,1
2009,1
2010,1
2012,1
2013,1
2014,1
2016,1
2017,1
2019,1
2022,1
2023,0
2024,1
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,1
2033,1
2034,1
2035,1
2036,1
2037,1
2038,0
2039,0
2040,1
2041,0
2042,1
2043,1
2044,0
2045,1
2046,1
2047,1
2048,0
2049,1
2050,0
2051,1
2052,1
2053,1
2054,0
2055,1
2056,1
2057,1
2058,0
2059,1
2060,1
2061,0
2062,1
2063,0
2064,0
2065,0
2066,0
2067,1
2068,0
2069,1
2070,0
2071,0
2072,0
2073,0
2074,0
2075,1
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,1
2083,0
2084,1
2085,0
2086,0
2088,1
2089,1
2090,0
2091,0
2092,1
2093,0
2094,0
2095,0
2096,1
2097,1
2098,1
2099,0
2100,0
2101,1
2102,1
2103,1
2104,1
2105,1
2106,0
2107,1
2108,1
2109,0
2110,0
2111,0
2112,0
2113,1
2114,0
2115,1
2116,1
2117,0
2118,0
2119,0
2120,1
2121,0
2122,0
2123,0
2124,0
2126,0
2127,0
2128,0
2130,0
2131,0
2133,0
2136,0
2137,0
2138,0
2139,0
2140,1
2142,0
2144,1
2145,1
2146,0
2147,0
2148,0
2149,0
2150,0
2151,1
2152,1
2153,1
2154,0
2155,0
2156,1
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,1
2166,0
2167,1
2168,0
2169,0
2170,0
2171,1
2172,0
2173,0
2174,1
2175,1
2176,0
2177,0
2178,0
2179,0
2180,0
2181,0
2182,0
2183,1
2184,0
2185,0
2186,0
2187,0
2188,1
2189,1
2190,0
2191,0
2192,0
2193,0
2194,0
2195,1
2196,0
2197,1
2198,1
2199,1
2200,0
2201,1
2202,0
2203,1
2204,0
2205,0
2206,1
2207,0
2208,0
2209,0
2211,0
2212,1
2213,0
2214,0
2215,0
2216,0
2217,1
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,1
2225,1
2226,1
2227,1
2228,1
2229,0
2230,1
2231,1
2232,1
2233,0
2234,1
2235,0
2236,0
2237,1
2238,0
2239,1
2240,0
2241,0
2242,1
2243,0
2244,0
2245,0
2246,1
2247,0
2248,0
2249,1
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,1
2257,0
2258,0
2259,0
2260,0
2261,0
2264,0
2265,0
2267,0
2268,0
2270,1
2272,1
2274,0
2275,0
2276,1
2277,1
2278,0
2279,1
2280,0
2281,0
2282,0
2284,0
2285,0
2286,1
2287,1
2288,0
2289,0
2290,1
2291,0
2292,0
2293,0
2294,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,1
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,1
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,1
2345,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2356,1
2359,0
2360,0
2361,0
2362,0
2363,1
2364,1
2365,0
2366,0
2367,0
2368,0
2369,1
2370,0
2371,0
2372,1
2373,0
2374,0
2375,1
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,1
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2396,0
2398,0
2400,0
2401,1
2402,1
2403,0
2404,0
2405,0
2406,0
2408,0
2409,0
2410,0
2411,1
2412,0
2413,0
2414,0
2415,0
2416,0
2417,1
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,1
2428,0
2429,0
2430,0
2431,0
2432,0
2433,1
2435,0
2436,0
2437,0
2439,0
2440,1
2441,0
2442,0
2444,1
2445,1
2446,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,1
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,1
2461,0
2462,0
2463,0
2464,1
2465,0
2467,0
2468,0
2469,0
2470,1
2471,0
2472,0
2475,0
2476,1
2477,0
2478,0
2479,0
2480,0
2481,1
2482,0
2483,0
2485,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,1
2494,0
2495,0
2496,0
2497,1
2498,1
2499,1
2500,0
2501,0
2502,0
2503,0
2504,1
2505,0
2506,1
2507,0
2508,0
2509,0
2510,0
2511,0
2512,1
2513,0
2514,1
2515,0
2516,0
2517,0
2518,0
2520,0
2521,0
2522,0
2523,0
2525,1
2526,1
2527,0
2528,1
2529,0
2530,0
2531,0
2534,0
2535,0
2536,0
2537,0
2538,1
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,1
2549,1
2550,0
2551,0
2552,0
2553,1
2554,0
2555,0
2556,0
2557,0
2558,1
2559,0
2560,0
2561,1
2562,0
2563,0
2564,1
2565,0
2566,0
2567,0
2569,0
2570,0
2571,0
2572,1
2573,0
2574,1
2575,0
2576,1
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,1
2606,0
2607,0
2608,0
2609,0
2611,0
2612,0
2613,0
2614,1
2615,0
2616,0
2617,0
2618,0
2619,0
2622,0
2623,0
2625,0
2627,0
2628,0
2629,1
2630,1
2631,0
2632,0
2633,0
2634,1
2635,0
2636,1
2637,0
2638,0
2639,1
2640,0
2641,1
2642,0
2643,1
2644,1
2645,0
2646,0
2647,0
2648,0
2649,0
2650,1
2651,1
2652,0
2653,0
2654,0
2655,1
2656,1
2657,0
2658,0
2659,0
2660,0
2661,0
2667,0
2669,0
2670,1
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2678,1
2679,1
2680,1
2681,1
2682,0
2684,1
2685,0
2686,1
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,1
2696,1
2697,1
2698,1
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,1
2711,0
2712,0
2713,1
2714,0
2716,0
2718,0
2719,0
2721,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,1
2729,1
2730,0
2731,0
2732,1
2733,0
2734,0
2735,1
2736,1
2738,0
2739,0
2740,0
2741,0
2742,0
2743,1
2744,1
2745,0
2746,0
2747,1
2748,0
2749,0
2750,1
2751,1
2752,0
2753,0
2754,1
2755,0
2756,0
2757,0
2758,0
2759,0
2761,0
2762,0
2763,0
2764,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,1
2787,1
2788,1
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,1
2797,0
2798,0
2799,0
2800,1
2801,0
2802,0
2803,0
2804,0
2805,1
2808,0
2810,1
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,1
2818,0
2819,0
2820,1
2821,0
2822,0
2823,0
2824,0
2826,1
2827,1
2829,0
2832,0
2833,0
2835,0
2836,0
2838,0
2839,0
2840,0
2843,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,1
2861,0
2862,1
2863,0
2864,1
2865,1
2866,0
2867,0
2868,0
2869,0
2870,1
2871,0
2872,1
2873,1
2874,0
2878,0
2879,0
2881,0
2882,0
2883,1
2884,0
2885,0
2887,0
2888,0
2889,1
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2912,0
2913,0
2914,1
2915,0
2916,0
2917,0
2920,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,1
2929,0
2930,0
2931,1
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2946,0
2947,0
2948,0
2949,1
2950,1
2951,0
2953,1
2954,0
2955,0
2956,1
2957,0
2958,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,1
2971,0
2972,0
2973,1
2974,0
2975,1
2976,1
2977,0
2978,1
2979,0
2980,1
2981,1
2982,0
2983,0
2984,0
2985,0
2986,1
2987,0
2988,0
2989,0
2990,0
2991,1
2992,1
2993,0
2994,0
2995,1
2997,0
2998,0
2999,0
3000,0
3002,0
3003,0
3004,0
3005,1
3006,0
3007,0
3009,0
3011,1
3013,0
3014,0
3015,0
3016,0
3018,0
3019,0
3021,0
3022,0
3023,0
3027,0
3028,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,1
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3047,0
3048,0
3049,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,1
3077,0
3079,0
3080,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,1
3090,1
3091,0
3092,0
3093,0
3095,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,1
3110,1
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,1
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,1
3132,0
3133,0
3134,1
3135,1
3136,0
3137,0
3138,1
3139,0
3140,0
3141,0
3142,1
3143,1
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,1
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,0
3165,1
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,1
3174,1
3175,0
3176,1
3177,0
3178,0
3179,0
3180,1
3181,0
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,1
3190,0
3191,0
3192,0
3195,0
3196,0
3197,0
3198,1
3200,0
3201,1
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3210,1
3211,0
3212,0
3213,0
3214,0
3215,1
3216,0
3217,0
3218,0
3219,0
3220,0
3222,1
3223,1
3224,0
3225,1
3226,1
3227,0
3228,0
3229,0
3231,0
3232,0
3233,0
3234,1
3235,0
3236,0
3238,0
3239,1
3240,1
3241,1
3245,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,1
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,1
3262,1
3263,1
3264,1
3265,0
3266,0
3267,0
3268,1
3269,0
3270,1
3271,0
3272,0
3273,0
3274,1
3275,0
3276,1
3277,1
3278,1
3279,0
3280,0
3281,1
